#hostname	circleLatitude	circleLongitude	radius	iataCode	iataLatitude	iataLongitude
6704	34.6895	135.4975	222.56542773949934	KMQ	36.3945999146	136.4069976807
50134	-37.8105	144.9585	225.78533680073548	SXE	-38.090827	146.965335
15763	42.3385	-71.0895	234.32804123057366	ALB	42.748298645	-73.8016967773
62380	37.9675	23.7215	236.18073889782562	PYR	37.9207000732	21.2926006317
61841	44.4475	26.2295	239.45478811019404	BCM	46.521900177	26.9102993011
61561	-35.2025	149.1105	250.5393183969237	SYD	-33.9460983276	151.1770019531
52648	40.5615	-111.8405	311.7948068415342	TWF	42.48180008	-114.487999
55190	-33.4625	-70.5685	324.48746726398946	UAQ	-31.5715007782	-68.4181976318
54666	37.3705	127.1205	332.82475469053355	PUS	35.1795005798	128.93800354
33127	-29.7595	30.7685	385.7542965417151	MTS	-26.5289993286	31.3075008392
52390	10.3175	123.9115	419.49988232722035	DVO	7.1255202293	125.6460037231
54473	-17.5315	-149.5095	445.4728555593749	RFP	-16.7229003906	-151.466003418
1005172	-34.6015	-58.3795	476.37751334156974	OYO	-38.3869	-60.3297
30219	-37.7385	175.2575	476.9038266140519	WEL	-41.3272018433	174.804992676
23464	26.4495	87.2805	487.4479415488605	DAC	23.843347	90.397783
1003057	19.3705	-99.1605	575.0504534865446	ZLO	19.1448001862	-104.558998108
13961	25.0275	121.5305	626.3959274913927	HGH	30.2294998169	120.4339981079
1003517	9.0305	-79.5225	1552.9688165333587	BOG	4.70159	-74.1469
28503	-31.9015	115.8075	1643.27488446975	PHE	-20.3777999878	118.625999451
